age,job,marital,education,default,housing,loan,balance,duration,campaign,previous,term_deposit,date
31,management,single,tertiary,0,0,0,924,207,2,1,1,jun 5
34,technician,married,secondary,0,0,0,657,263,2,0,0,jun 5
35,management,married,tertiary,0,0,0,697,57,2,1,0,jun 5
41,unemployed,single,primary,0,0,0,216,577,3,0,1,jun 5
29,technician,single,secondary,0,0,1,5763,271,2,2,0,jun 5
26,student,single,secondary,0,0,0,611,455,3,0,0,jun 5
55,management,divorced,tertiary,0,1,0,9756,103,2,1,1,jun 5
30,unemployed,single,tertiary,0,0,0,1159,366,1,0,1,jun 5
28,self-employed,single,tertiary,0,0,0,3290,201,2,0,1,jun 5
31,blue-collar,married,secondary,0,0,1,1766,166,2,0,1,jun 5
31,admin.,married,secondary,0,1,0,389,89,2,0,0,jun 5
48,housemaid,married,secondary,0,0,0,3570,58,2,0,0,jun 5
31,unemployed,single,secondary,0,1,0,582,548,2,0,1,jun 5
25,technician,single,tertiary,0,0,0,1693,96,2,0,0,jun 5
53,management,divorced,tertiary,0,0,1,380,438,2,0,1,jun 5
39,management,married,tertiary,0,1,0,1241,138,2,0,0,jun 5
38,blue-collar,married,secondary,0,1,0,1391,614,2,0,0,jun 5
51,technician,married,tertiary,0,0,0,1315,303,2,0,0,jun 5
33,admin.,single,secondary,0,0,0,4713,110,2,0,0,jun 5
57,management,married,tertiary,0,0,0,256,304,2,1,1,jun 5
22,blue-collar,single,secondary,0,0,0,682,126,2,1,1,jun 5
36,services,married,primary,0,1,0,92,244,7,0,1,jun 5
33,technician,single,secondary,0,0,0,66,157,2,0,1,jun 5
54,retired,single,primary,0,0,0,466,151,2,0,0,jun 5
54,self-employed,married,tertiary,0,0,0,1510,800,2,0,0,jun 5
50,management,married,secondary,0,0,0,309,113,1,0,0,jun 5
36,management,married,tertiary,0,0,0,361,200,2,0,0,jun 5
36,blue-collar,divorced,secondary,0,0,0,64,143,2,0,0,jun 8
28,admin.,single,secondary,0,0,0,1448,130,5,0,0,jun 8
50,technician,single,secondary,0,0,0,1811,97,4,0,0,jun 8
35,admin.,married,tertiary,0,1,0,948,86,1,0,0,jun 8
37,self-employed,single,tertiary,0,0,0,1758,98,2,0,0,jun 8
50,housemaid,married,secondary,0,0,0,388,152,2,2,0,jun 8
52,unemployed,married,primary,0,0,0,426,252,5,0,0,jun 8
46,technician,married,secondary,0,0,1,3434,148,2,1,1,jun 8
31,technician,single,tertiary,0,0,0,252,107,3,0,1,jun 8
38,management,married,tertiary,0,1,0,1354,127,3,2,0,jun 8
53,management,married,tertiary,0,0,0,1061,139,2,0,0,jun 8
49,admin.,married,tertiary,0,0,0,6574,138,3,0,1,jun 8
34,technician,married,secondary,0,1,0,294,301,3,0,1,jun 8
33,self-employed,single,tertiary,0,1,0,1129,84,2,0,0,jun 8
35,blue-collar,married,primary,0,0,0,1177,243,4,0,1,jun 8
35,management,married,tertiary,0,0,0,925,200,4,0,1,jun 8
25,management,single,tertiary,0,0,0,6246,98,3,0,0,jun 9
28,technician,single,secondary,0,0,0,1363,431,3,1,0,jun 9
31,management,married,tertiary,0,1,0,242,106,4,0,0,jun 9
32,admin.,single,tertiary,0,0,0,8866,234,2,2,1,jun 9
31,technician,single,secondary,0,0,0,816,100,2,0,0,jun 9
31,services,single,secondary,0,0,0,365,337,3,0,0,jun 9
53,unemployed,single,primary,0,0,0,183,835,2,0,0,jun 9
43,entrepreneur,divorced,secondary,0,1,0,3780,67,2,3,0,jun 9
50,unemployed,married,secondary,0,0,0,3357,239,4,0,1,jun 9
36,entrepreneur,divorced,tertiary,0,0,0,3407,993,4,4,1,jun 9
31,management,single,tertiary,0,0,0,5205,529,2,0,1,jun 9
41,management,married,tertiary,0,0,0,254,183,2,2,1,jun 9
50,management,divorced,tertiary,0,0,0,151,103,4,0,0,jun 9
25,technician,single,tertiary,0,0,0,3630,221,7,0,1,jun 9
37,services,married,secondary,0,1,0,3,105,4,6,0,jun 12
31,blue-collar,divorced,secondary,0,0,0,15187,127,2,0,0,jun 12
52,management,married,tertiary,0,0,0,437,137,3,1,0,jun 12
24,management,single,tertiary,0,0,0,1506,239,2,4,1,jun 12
41,management,single,secondary,0,0,0,764,230,2,0,0,jun 12
42,services,married,tertiary,0,0,0,4216,186,2,0,1,jun 12
30,management,married,tertiary,0,1,0,27,175,2,2,0,jun 12
30,technician,single,secondary,0,0,0,601,80,3,1,0,jun 12
25,services,single,tertiary,0,0,0,12,126,6,0,1,jun 12
40,blue-collar,divorced,secondary,0,0,1,5666,69,4,0,0,jun 12
60,management,married,secondary,0,0,0,544,95,7,2,1,jun 12
29,technician,married,tertiary,0,1,0,858,234,7,1,0,jun 12
30,admin.,single,secondary,0,0,1,523,136,3,1,0,jun 12
49,technician,divorced,tertiary,0,1,0,0,177,3,0,0,jun 12
48,technician,married,tertiary,0,1,0,58,110,2,0,0,jun 12
26,self-employed,single,tertiary,0,0,0,1444,139,5,0,0,jun 12
23,student,single,primary,0,0,0,1235,39,3,0,0,jun 12
60,blue-collar,married,primary,0,0,0,29184,94,2,0,0,jun 15
28,self-employed,single,secondary,0,0,0,1536,294,3,0,0,jun 15
47,technician,divorced,secondary,0,0,0,1013,54,3,0,0,jun 15
40,self-employed,single,tertiary,0,0,0,10346,491,2,1,1,jun 15
50,management,married,tertiary,0,0,0,1612,532,2,2,1,jun 15
34,management,single,tertiary,0,1,0,1741,268,1,0,0,jun 15
34,technician,married,tertiary,0,1,0,1539,441,1,1,1,jun 15
54,blue-collar,married,secondary,0,0,0,21,439,1,0,0,jun 15
31,admin.,single,secondary,0,1,0,131,151,1,0,1,jun 15
51,blue-collar,married,secondary,0,0,0,19,292,1,0,0,jun 15
33,management,married,tertiary,0,0,0,1390,92,2,2,0,jun 15
25,technician,single,tertiary,0,1,0,2206,114,1,0,0,jun 15
32,management,single,tertiary,0,1,0,718,95,1,0,1,jun 15
54,management,single,tertiary,0,0,0,2081,147,1,0,0,jun 15
29,management,single,tertiary,0,0,0,4694,181,1,0,0,jun 15
24,admin.,single,tertiary,0,1,0,454,139,1,0,0,jun 15
60,admin.,married,secondary,0,0,0,3547,351,6,0,1,jun 15
32,services,married,secondary,0,0,0,914,372,1,0,1,jun 15
25,admin.,single,tertiary,0,0,0,1185,135,1,0,0,jun 15
52,entrepreneur,married,secondary,0,0,0,1306,288,1,0,1,jun 15
33,unemployed,married,tertiary,0,0,0,3335,92,1,6,0,jun 15
26,student,single,tertiary,0,0,0,0,41,2,0,0,jun 15
59,technician,married,secondary,0,0,0,259,415,1,1,1,jun 15
25,technician,single,secondary,0,0,1,266,74,1,0,0,jun 15
26,admin.,single,tertiary,0,0,0,617,157,1,0,0,jun 15
56,retired,married,secondary,0,1,0,-1206,382,2,0,1,jun 15
55,blue-collar,married,secondary,0,0,0,4577,24,1,0,0,jun 15
36,admin.,divorced,tertiary,0,0,0,4708,104,1,0,0,jun 15
47,management,single,tertiary,0,0,0,372,257,1,0,1,jun 15
28,services,single,secondary,0,0,0,102,64,1,3,0,jun 15
58,retired,married,primary,0,0,0,1077,592,1,0,0,jun 15
31,entrepreneur,single,tertiary,0,0,0,206,88,2,0,0,jun 15
43,management,married,tertiary,0,0,0,3518,181,2,0,1,jun 15
25,services,single,secondary,0,0,0,505,284,1,0,1,jun 15
35,self-employed,single,tertiary,0,0,0,71,651,1,0,1,jun 15
31,student,single,secondary,0,0,0,1776,220,1,1,1,jun 15
27,management,single,tertiary,0,0,0,20585,188,1,0,1,jun 15
26,admin.,married,secondary,0,0,0,1595,155,1,1,1,jun 15
23,blue-collar,single,primary,0,0,0,382,74,1,1,0,jun 15
31,technician,single,tertiary,0,0,0,969,95,1,0,0,jun 15
37,admin.,single,tertiary,0,1,0,1000,322,1,1,1,jun 15
46,housemaid,single,tertiary,0,0,0,3232,94,2,0,0,jun 15
35,management,single,tertiary,0,0,0,2015,60,1,1,0,jun 15
35,services,single,secondary,0,1,0,1701,175,1,3,0,jun 15
39,services,single,secondary,0,1,0,1048,108,1,1,0,jun 15
28,admin.,single,secondary,0,0,0,2,60,1,0,0,jun 15
39,technician,married,secondary,0,0,0,697,108,1,0,0,jun 15
27,admin.,single,tertiary,0,0,0,138,89,2,0,1,jun 15
28,admin.,single,secondary,0,1,0,520,29,1,0,0,jun 15
46,management,married,tertiary,0,0,0,0,83,4,0,0,jun 15
27,management,single,tertiary,0,0,0,522,79,1,0,0,jun 15
49,management,married,tertiary,0,0,0,561,173,1,0,1,jun 15
24,admin.,single,tertiary,0,0,1,106,77,1,0,0,jun 15
60,retired,married,tertiary,0,0,0,2196,318,3,0,0,jun 15
35,management,married,tertiary,0,0,0,2461,205,2,4,0,jun 15
26,management,single,tertiary,0,0,0,170,129,1,0,1,jun 15
34,management,married,tertiary,0,0,0,180,298,3,0,0,jun 16
28,management,single,tertiary,0,0,0,502,136,2,0,1,jun 16
33,blue-collar,married,secondary,0,1,1,379,263,2,0,1,jun 16
30,admin.,married,secondary,0,0,0,124,161,2,0,0,jun 16
29,services,single,secondary,0,0,0,2800,202,1,0,0,jun 16
44,blue-collar,married,secondary,0,0,0,1127,399,1,0,0,jun 16
28,admin.,single,secondary,0,0,0,136,355,1,0,1,jun 16
25,student,single,secondary,0,0,1,548,281,1,0,0,jun 16
23,student,single,tertiary,0,0,0,341,89,2,0,0,jun 16
27,admin.,single,secondary,0,0,0,3629,66,1,0,0,jun 16
30,management,single,tertiary,0,0,0,2,102,1,1,0,jun 16
55,management,married,tertiary,0,0,0,86,64,1,0,0,jun 16
50,management,married,tertiary,0,0,1,1463,459,2,0,0,jun 16
22,student,single,tertiary,0,0,1,1161,119,1,0,0,jun 16
24,admin.,single,secondary,0,1,0,-98,229,1,0,0,jun 16
27,technician,single,secondary,0,0,0,2731,30,1,0,0,jun 16
48,management,married,tertiary,0,0,0,2,79,2,0,0,jun 16
29,management,single,tertiary,0,0,0,1675,276,2,0,0,jun 16
48,technician,married,secondary,0,1,0,1981,404,3,5,0,jun 16
58,management,married,tertiary,0,0,0,6711,95,3,0,0,jun 16
32,services,married,secondary,0,1,1,689,162,3,0,1,jun 16
26,blue-collar,single,primary,0,0,1,2363,569,2,0,0,jun 16
49,management,married,tertiary,0,1,0,4200,55,2,0,0,jun 16
27,services,single,secondary,0,0,0,246,453,2,0,1,jun 17
21,management,single,tertiary,0,0,1,243,181,2,0,0,jun 17
35,admin.,married,secondary,0,1,0,557,54,4,0,0,jun 17
59,admin.,married,secondary,0,0,0,3735,243,3,6,1,jun 17
24,technician,single,secondary,0,0,1,987,208,4,0,0,jun 17
37,management,married,tertiary,0,0,0,26,151,7,4,0,jun 17
43,blue-collar,married,primary,0,0,0,1518,94,6,0,0,jun 17
30,management,single,tertiary,0,0,0,8535,393,2,0,1,jun 18
31,technician,single,tertiary,0,1,0,1527,140,2,0,0,jun 18
57,entrepreneur,married,tertiary,0,0,0,0,390,15,0,0,jun 18
30,technician,single,secondary,0,0,0,2567,813,4,0,1,jun 18
39,blue-collar,divorced,tertiary,0,0,0,382,201,3,0,0,jun 18
34,management,married,tertiary,0,0,0,443,235,3,0,1,jun 18
57,entrepreneur,married,secondary,0,0,0,9902,88,3,0,0,jun 18
60,retired,married,primary,0,0,0,37,754,3,0,0,jun 18
38,self-employed,single,tertiary,0,0,0,605,1603,10,0,1,jun 18
42,management,married,secondary,0,0,0,6526,133,2,3,0,jun 18
58,retired,married,primary,0,0,0,2074,259,2,0,1,jun 18
34,management,married,tertiary,0,1,1,2374,270,2,2,1,jun 18
26,services,single,secondary,0,0,0,1347,280,6,5,1,jun 18
59,retired,married,primary,0,0,0,3648,1321,3,0,1,jun 19
42,technician,married,secondary,0,0,0,1539,63,5,2,0,jun 19
49,management,single,tertiary,0,0,0,7443,293,5,2,1,jun 19
28,self-employed,single,tertiary,0,0,0,442,474,3,3,1,jun 19
23,student,single,secondary,0,0,0,1021,79,9,0,0,jun 19
31,management,married,tertiary,0,0,0,6138,241,5,0,0,jun 19
50,management,married,tertiary,0,1,0,5108,140,2,0,0,jun 19
26,management,divorced,tertiary,0,0,0,667,177,2,0,0,jun 19
57,management,married,tertiary,0,0,0,10583,295,3,0,1,jun 22
35,management,married,tertiary,0,1,0,2088,457,3,0,0,jun 22
59,self-employed,married,tertiary,0,0,0,185,177,5,1,0,jun 22
55,admin.,married,secondary,0,0,0,9329,136,1,1,0,jun 22
27,self-employed,single,tertiary,0,0,0,147,111,5,0,0,jun 22
54,unemployed,married,tertiary,0,0,0,6590,160,4,0,0,jun 22
32,entrepreneur,married,primary,0,0,0,3083,271,2,0,0,jun 22
30,technician,married,secondary,0,0,0,2326,67,1,1,0,jun 22
83,retired,married,primary,0,0,0,425,883,1,1,1,jun 22
31,technician,married,secondary,0,0,0,660,115,1,0,0,jun 22
43,blue-collar,married,primary,0,0,0,0,570,3,0,0,jun 22
61,management,married,tertiary,0,0,0,997,269,1,1,1,jun 22
78,retired,divorced,tertiary,0,0,0,1016,524,1,0,0,jun 22
73,retired,married,tertiary,0,0,0,448,68,1,1,0,jun 22
26,unemployed,single,secondary,0,0,0,771,113,1,1,0,jun 22
64,retired,married,secondary,0,1,0,5966,983,1,0,1,jun 22
58,management,married,secondary,0,0,0,111,39,1,2,0,jun 22
37,entrepreneur,single,secondary,0,0,0,2543,69,4,0,0,jun 22
37,admin.,married,secondary,0,1,1,2061,459,1,3,1,jun 22
79,retired,married,secondary,0,0,0,723,295,3,0,0,jun 22
68,retired,married,secondary,0,0,0,0,586,1,0,1,jun 22
19,student,single,secondary,0,0,0,1803,124,1,1,0,jun 23
48,admin.,divorced,secondary,0,1,1,0,248,1,1,0,jun 23
27,management,single,tertiary,0,0,0,446,205,3,0,0,jun 23
58,admin.,married,secondary,0,1,0,4348,790,4,1,1,jun 23
66,management,married,tertiary,0,1,0,1048,971,2,0,0,jun 23
71,retired,married,secondary,0,0,0,1998,201,1,0,0,jun 23
63,retired,married,secondary,0,0,0,2747,206,1,0,0,jun 23
71,retired,married,tertiary,0,0,0,2887,128,1,0,1,jun 30
61,retired,married,secondary,0,0,0,3340,224,1,0,0,jun 30
52,admin.,divorced,tertiary,0,1,1,0,122,1,1,0,jun 30
54,management,married,tertiary,0,0,0,1464,157,1,0,1,jun 30
45,technician,married,secondary,0,1,0,315,103,1,0,0,jun 30
33,housemaid,single,secondary,0,0,0,1363,42,1,0,0,jun 30
80,retired,married,tertiary,0,0,0,3669,166,1,0,0,jun 30
44,technician,married,secondary,0,0,0,584,78,1,0,0,jun 30
45,management,married,tertiary,0,0,0,1529,160,1,0,0,jun 30
37,management,married,tertiary,0,0,0,1315,224,1,0,1,jun 30
44,management,married,tertiary,0,0,0,2383,571,2,0,1,jul 1
35,admin.,married,secondary,0,1,1,1254,132,2,0,0,jul 1
37,entrepreneur,married,tertiary,0,0,1,1649,140,3,0,1,jul 1
69,retired,divorced,secondary,0,0,0,1806,148,2,0,0,jul 1
33,technician,single,tertiary,0,1,0,6281,1057,1,4,0,jul 1
61,retired,married,secondary,0,0,0,13164,92,1,0,0,jul 1
72,self-employed,married,tertiary,0,0,0,132,260,2,1,1,jul 1
78,retired,divorced,primary,0,0,0,2787,372,1,0,1,jul 1
26,services,single,tertiary,0,0,1,0,261,4,0,1,jul 1
69,retired,divorced,primary,0,0,0,482,260,2,0,1,jul 2
41,blue-collar,married,secondary,0,0,0,203,342,2,0,1,jul 2
51,management,married,tertiary,0,0,0,812,248,3,0,0,jul 2
44,blue-collar,married,secondary,0,1,0,88,275,1,0,1,jul 2
40,management,married,tertiary,0,0,1,-63,196,1,0,0,jul 2
32,services,single,secondary,0,0,0,2881,356,1,0,1,jul 2
79,retired,married,secondary,0,0,0,668,363,1,0,1,jul 2
33,technician,married,secondary,0,1,0,73,218,1,0,1,jul 2
45,management,married,tertiary,0,0,0,1309,367,1,0,1,jul 2
51,unemployed,married,tertiary,0,0,0,1801,82,1,3,0,jul 2
50,management,divorced,tertiary,0,0,0,405,146,1,6,0,jul 2
40,management,married,tertiary,0,1,0,2763,566,1,2,1,jul 2
32,admin.,single,secondary,0,0,0,1411,124,1,0,0,jul 2
30,management,single,tertiary,0,0,0,536,309,1,0,1,jul 2
41,services,married,secondary,0,1,1,366,237,2,0,0,jul 2
42,entrepreneur,married,secondary,0,1,0,2959,711,1,1,1,jul 2
30,technician,single,secondary,0,0,0,930,396,1,0,1,jul 2
31,technician,single,secondary,0,0,0,18,109,1,0,0,jul 2
33,management,single,tertiary,0,1,0,804,226,1,0,0,jul 2
37,management,married,primary,0,0,0,22856,154,1,1,0,jul 2
29,technician,single,tertiary,0,0,0,1891,129,1,0,0,jul 2
60,retired,married,secondary,0,0,0,263,317,1,2,0,jul 2
56,admin.,married,primary,0,0,0,3562,229,1,0,0,jul 2
28,management,single,tertiary,0,0,0,492,281,1,0,0,jul 2
22,services,single,secondary,0,0,1,2273,98,1,0,0,jul 2
27,admin.,married,tertiary,0,1,0,565,148,1,0,0,jul 2
33,technician,married,secondary,0,1,1,3000,160,1,0,0,jul 2
30,blue-collar,married,primary,0,1,1,1101,590,1,3,0,jul 2
28,management,single,tertiary,0,1,0,12956,940,1,3,1,jul 2
31,management,single,tertiary,0,1,0,2983,153,1,0,0,jul 2
58,housemaid,divorced,secondary,0,0,0,0,478,2,0,1,jul 2
28,management,single,tertiary,0,0,0,9314,276,2,0,1,jul 2
39,admin.,divorced,secondary,0,1,0,19,503,2,5,1,jul 2
31,blue-collar,married,secondary,0,1,0,625,135,2,3,1,jul 2
56,blue-collar,married,primary,0,0,0,1137,176,1,0,1,jul 2
46,management,divorced,tertiary,0,0,0,1329,247,2,0,1,jul 3
56,retired,married,secondary,0,0,0,1044,353,2,0,1,jul 3
27,services,single,secondary,0,0,0,302,203,1,0,1,jul 3
26,self-employed,single,tertiary,0,0,0,1393,194,1,0,0,jul 3
30,unemployed,married,tertiary,0,0,0,330,264,1,1,1,jul 3
26,self-employed,single,tertiary,0,0,0,2857,446,1,0,1,jul 3
34,management,married,tertiary,0,0,0,0,122,1,1,0,jul 3
35,unemployed,single,primary,0,0,0,68,175,1,0,1,jul 3
70,retired,married,primary,0,0,0,7781,222,1,0,0,jul 3
52,blue-collar,married,primary,0,0,0,1524,1007,6,0,1,jul 3
50,self-employed,married,secondary,0,0,0,2137,64,1,0,0,jul 3
54,admin.,married,secondary,0,0,0,1633,409,2,0,1,jul 3
31,admin.,married,secondary,0,1,0,873,147,2,4,0,jul 3
31,services,married,secondary,0,0,0,1167,603,1,0,0,jul 3
25,admin.,single,secondary,0,0,0,285,658,3,0,1,jul 3
41,entrepreneur,married,primary,0,0,0,0,438,2,1,1,jul 3
56,blue-collar,married,secondary,0,1,0,3460,897,3,0,0,jul 3
24,management,single,tertiary,0,0,0,507,257,1,0,1,jul 3
64,retired,divorced,tertiary,0,0,0,890,531,3,0,0,jul 3
35,services,single,tertiary,0,0,0,0,704,1,0,1,jul 3
23,unemployed,single,secondary,0,0,0,19690,473,1,0,0,jul 3
31,management,single,tertiary,0,0,0,9629,67,2,0,0,jul 3
24,management,single,tertiary,0,0,0,172,67,2,0,0,jul 3
37,technician,married,secondary,0,1,0,1824,112,2,2,0,jul 3
40,services,married,tertiary,0,0,0,35,318,4,3,0,jul 3
29,management,married,primary,0,0,0,5547,236,2,0,0,jul 3
71,self-employed,married,secondary,0,0,0,5946,59,7,0,0,jul 3
28,blue-collar,single,secondary,0,0,0,643,308,2,0,1,jul 3
36,admin.,divorced,secondary,0,0,0,592,413,5,0,0,jul 6
47,management,married,tertiary,0,0,0,4879,96,3,3,0,jul 6
60,housemaid,married,primary,0,0,0,11904,116,3,0,0,jul 6
21,student,single,secondary,0,0,0,39,207,2,0,0,jul 6
62,management,married,tertiary,0,0,0,2785,270,3,0,1,jul 6
52,technician,married,secondary,0,0,0,137,227,2,0,1,jul 6
23,services,single,secondary,0,0,0,870,316,4,0,1,jul 6
82,retired,married,primary,0,0,0,8603,429,1,0,1,jul 7
67,management,married,tertiary,0,0,0,694,250,1,0,0,jul 7
33,management,single,tertiary,0,1,1,1160,139,1,2,0,jul 7
36,admin.,married,secondary,0,1,1,110,94,1,0,0,jul 7
36,self-employed,married,tertiary,0,0,0,1234,106,1,0,0,jul 7
63,retired,married,secondary,0,0,0,18016,371,1,0,1,jul 7
34,technician,married,secondary,0,1,0,-74,98,2,4,0,jul 7
32,admin.,married,secondary,0,1,1,51,297,1,0,1,jul 7
31,management,married,tertiary,0,0,0,1032,284,1,0,1,jul 7
48,management,married,secondary,0,0,0,2892,407,1,1,1,jul 7
53,admin.,single,secondary,0,0,0,1958,82,2,4,0,jul 7
69,retired,married,tertiary,0,0,0,473,112,1,1,0,jul 7
29,management,single,tertiary,0,0,0,4331,611,1,0,0,jul 7
28,management,single,tertiary,0,0,0,1942,445,1,0,0,jul 7
37,services,married,secondary,0,0,0,981,682,2,1,1,jul 7
53,management,divorced,tertiary,0,1,0,6649,83,1,0,0,jul 7
40,technician,single,tertiary,0,0,0,431,180,2,0,1,jul 7
66,management,married,tertiary,0,0,0,2169,282,1,0,0,jul 7
52,management,single,tertiary,0,0,0,37,1284,1,0,0,jul 7
39,management,single,tertiary,0,0,0,257,58,1,0,0,jul 7
33,technician,married,secondary,0,1,0,152,136,1,0,0,jul 7
66,retired,married,secondary,0,0,0,203,376,1,0,1,jul 7
32,management,single,tertiary,0,0,0,0,98,1,1,0,jul 7
37,management,married,tertiary,0,0,0,3737,224,1,0,1,jul 7
36,management,single,tertiary,0,1,0,4,529,1,3,0,jul 7
38,unemployed,married,primary,0,1,0,7005,370,1,1,1,jul 7
31,services,married,secondary,0,0,0,132,148,1,1,0,jul 7
31,blue-collar,single,secondary,0,0,0,2093,103,1,0,0,jul 7
27,student,single,secondary,0,0,0,111,495,2,0,1,jul 7
21,student,single,tertiary,0,0,0,1258,404,1,0,0,jul 7
28,services,single,secondary,0,0,0,126,321,1,0,0,jul 7
58,retired,married,primary,0,0,0,565,876,1,0,1,jul 7
49,housemaid,married,primary,0,0,0,889,388,1,0,1,jul 7
81,management,married,tertiary,0,0,0,0,170,1,0,0,jul 7
51,technician,married,secondary,0,0,0,6840,257,1,0,1,jul 7
25,services,divorced,secondary,0,0,0,1694,159,2,0,0,jul 7
61,retired,married,secondary,0,0,0,123,112,2,0,0,jul 7
25,management,single,tertiary,0,0,0,1129,452,2,0,0,jul 8
55,admin.,married,secondary,0,1,0,865,105,1,2,0,jul 8
31,management,single,secondary,0,1,0,202,167,1,1,1,jul 8
31,management,single,tertiary,0,0,0,307,361,1,2,1,jul 8
79,retired,married,primary,0,0,0,429,1006,2,0,1,jul 8
39,management,married,tertiary,0,0,0,198,665,1,0,0,jul 8
71,retired,married,tertiary,0,0,0,4388,896,2,0,1,jul 8
52,technician,married,tertiary,0,1,1,523,113,1,0,0,jul 8
52,technician,married,tertiary,0,0,0,2557,340,1,1,1,jul 8
42,management,married,secondary,0,1,0,406,194,1,2,0,jul 8
29,technician,married,secondary,0,1,0,1599,115,1,1,0,jul 8
63,retired,married,tertiary,0,0,0,262,335,1,0,0,jul 8
34,admin.,married,secondary,0,1,1,1551,188,2,4,0,jul 8
58,retired,married,secondary,0,0,0,1227,625,1,1,0,jul 8
55,services,married,secondary,0,0,0,0,106,1,0,0,jul 8
63,housemaid,married,primary,0,0,0,3173,154,1,0,0,jul 8
43,technician,married,secondary,0,0,0,0,74,1,0,0,jul 8
52,admin.,married,secondary,0,0,1,1113,83,1,0,0,jul 8
34,self-employed,married,tertiary,0,0,0,980,243,1,3,0,jul 8
48,services,married,secondary,0,0,0,127,117,1,0,0,jul 8
60,admin.,married,secondary,0,0,0,1541,90,3,0,0,jul 8
46,blue-collar,married,secondary,0,1,0,922,576,1,0,1,jul 8
54,admin.,married,secondary,0,1,1,5084,69,1,0,0,jul 8
34,technician,single,tertiary,0,0,0,783,281,1,0,0,jul 8
28,management,single,tertiary,0,0,0,3796,315,2,0,1,jul 8
49,housemaid,married,secondary,0,0,0,114,502,2,0,0,jul 8
25,admin.,single,secondary,0,0,0,302,122,1,0,0,jul 8
21,technician,single,tertiary,0,0,1,61,141,1,0,0,jul 8
48,admin.,single,secondary,0,1,1,0,72,1,0,0,jul 8
59,management,married,tertiary,0,0,0,281,430,2,0,0,jul 8
24,blue-collar,single,secondary,0,0,0,9883,210,5,0,1,jul 8
45,unemployed,single,primary,0,0,0,8725,286,2,0,0,jul 8
26,student,single,tertiary,0,0,0,10086,475,3,2,0,jul 8
22,student,single,secondary,0,0,0,185,153,1,0,1,jul 8
38,entrepreneur,divorced,tertiary,0,0,0,7929,182,3,0,0,jul 8
49,management,single,tertiary,0,1,0,151,97,3,0,1,jul 8
67,admin.,married,primary,0,0,0,1093,64,3,0,0,jul 8
79,retired,married,secondary,0,0,0,4738,151,5,0,0,jul 9
40,management,married,tertiary,0,1,0,1700,359,2,0,0,jul 9
23,admin.,single,secondary,0,0,0,749,315,4,0,0,jul 9
19,student,single,primary,0,0,0,103,104,2,0,1,jul 10
