,Impact_Level,Weight,Deceased,Avail_Airbag,Seat_Belt,Front_Impact,Sex,Age,Acc_Year,Veh_Year,Role,Airbag_Deploy,Injury_Severity,Impact_Speed
20379,"[10,24]",0.015418476816066005,No,Yes,Yes,Yes,M,17,2001-01-01,2000-01-01,Passenger,Yes,0,21.38617941430839
20380,"[55,inf]",0.0011672390976429775,No,Yes,Yes,No,M,19,2001-01-01,2000-01-01,Driver,No,3,57.6105814392923
20381,"[55,inf]",0.0011672390976429775,No,Yes,Yes,No,M,19,2001-01-01,2000-01-01,Passenger,No,5,59.77189312835672
20382,"[55,inf]",0.0011672390976429775,No,Yes,Yes,No,M,19,2001-01-01,1998-01-01,Driver,Yes,1,59.639109574441505
20383,"[55,inf]",0.0011672390976429775,No,Yes,Yes,No,M,23,2001-01-01,1998-01-01,Passenger,Yes,1,63.74082165708846
20385,"[25,39]",0.0011672390976429775,No,No,No,No,M,70,2001-01-01,1989-01-01,Driver,No,3,34.2691024436989
20386,"[25,39]",0.0011672390976429775,Yes,No,No,No,F,66,2001-01-01,1989-01-01,Passenger,No,4,38.67940361871365
20387,"[10,24]",0.001234197669122273,No,No,Yes,Yes,M,42,2001-01-01,1988-01-01,Driver,No,3,11.754603137146514
20388,"[10,24]",0.001234197669122273,No,No,No,Yes,M,19,2001-01-01,1988-01-01,Passenger,No,3,17.296456197351144
20389,"[25,39]",0.0005238838632533313,No,Yes,Yes,No,F,63,2001-01-01,2001-01-01,Driver,No,3,32.2417958243936
20390,"[25,39]",0.0005238838632533313,No,Yes,Yes,No,F,48,2001-01-01,2001-01-01,Passenger,No,1,32.62893818731561
20391,"[10,24]",0.0003606604655260603,No,Yes,Yes,Yes,F,64,2001-01-01,1996-01-01,Driver,Yes,1,15.494574324487036
20392,"[25,39]",0.0003606604655260603,No,No,Yes,No,F,17,2001-01-01,1990-01-01,Driver,No,3,30.84974646445825
20393,"[10,24]",0.001121586311617739,No,Yes,Yes,Yes,M,83,2001-01-01,1999-01-01,Driver,Yes,2,14.050788808330015
20394,"[10,24]",0.001121586311617739,No,Yes,Yes,Yes,F,83,2001-01-01,1999-01-01,Passenger,Yes,,19.426580076990938
20395,"[40,54]",0.0003606604655260603,No,No,No,Yes,M,39,2001-01-01,1994-01-01,Driver,No,3,42.37406117966193
20396,"[10,24]",0.004040513478059698,No,Yes,Yes,No,M,66,2001-01-01,2001-01-01,Driver,No,2,14.978641669340835
20398,"[1,9]",0.00926476810172689,No,Yes,Yes,Yes,F,19,2001-01-01,1995-01-01,Driver,No,1,5.206059911136433
20399,"[55,inf]",0.0006634514456600206,No,No,No,Yes,M,72,2001-01-01,1991-01-01,Driver,No,3,65.80907352010152
20400,"[40,54]",0.00044439755904404225,No,Yes,Yes,No,F,38,2001-01-01,1996-01-01,Driver,No,3,42.81188909646436
20403,"[25,39]",0.00044439755904404225,No,No,No,Yes,M,62,2001-01-01,1992-01-01,Driver,No,2,33.832507690880355
20404,"[25,39]",0.00044439755904404225,No,No,No,Yes,F,47,2001-01-01,1992-01-01,Passenger,No,3,38.55132983894834
20405,"[25,39]",0.00044439755904404225,No,Yes,Yes,No,M,29,2001-01-01,1996-01-01,Driver,No,3,35.33461482285507
20406,"[25,39]",0.00044439755904404225,No,Yes,No,No,F,26,2001-01-01,1996-01-01,Passenger,No,3,32.88169328245474
20407,"[25,39]",0.00044439755904404225,No,Yes,Yes,Yes,F,25,2001-01-01,1994-01-01,Driver,No,0,27.97340822415964
20409,"[25,39]",0.0002847856042693631,No,Yes,No,No,M,43,2001-01-01,1998-01-01,Driver,No,3,29.769333522455433
20410,"[10,24]",0.0052356591803321105,No,Yes,Yes,Yes,F,62,2001-01-01,1997-01-01,Driver,Yes,1,17.54700284866777
20411,"[10,24]",0.0025729198282838242,No,Yes,No,No,M,25,2001-01-01,1993-01-01,Driver,No,0,20.823823080141167
20412,"[10,24]",0.0025729198282838242,No,Yes,No,No,F,23,2001-01-01,1993-01-01,Passenger,No,1,23.67726736220699
20413,"[10,24]",0.0025729198282838242,No,Yes,No,No,M,37,2001-01-01,2001-01-01,Driver,No,3,16.654189538984962
20414,"[55,inf]",0.0002847856042693631,No,Yes,Yes,Yes,F,17,2001-01-01,2000-01-01,Driver,Yes,3,62.28651929162624
20415,"[55,inf]",0.0002847856042693631,No,Yes,Yes,Yes,F,17,2001-01-01,2000-01-01,Passenger,Yes,3,67.5471391458499
20416,"[25,39]",0.0003606604655260603,No,No,Yes,Yes,F,29,2001-01-01,1992-01-01,Driver,No,3,34.60506401940517
20417,"[25,39]",0.0003606604655260603,No,No,Yes,Yes,F,28,2001-01-01,1992-01-01,Passenger,No,3,33.34313764549068
20418,"[10,24]",0.0070380975263748214,No,Yes,Yes,No,F,71,2001-01-01,2000-01-01,Driver,No,1,15.850423701805102
20419,"[10,24]",0.0070380975263748214,No,Yes,Yes,Yes,F,76,2001-01-01,2000-01-01,Driver,No,1,15.255348873835466
20420,"[25,39]",0.0020945677936484836,No,No,Yes,Yes,M,75,2001-01-01,1991-01-01,Driver,No,3,31.161467630667765
20421,"[55,inf]",0.00045473077859100843,No,Yes,No,Yes,M,20,2001-01-01,1993-01-01,Driver,No,3,61.97425800715511
20422,"[25,39]",0.0005238838632533313,No,Yes,Yes,No,M,25,2001-01-01,1998-01-01,Driver,Yes,0,28.47030765356741
20423,"[25,39]",0.0005238838632533313,No,Yes,No,Yes,M,22,2001-01-01,1998-01-01,Driver,Yes,3,30.606635515218798
20424,"[10,24]",0.015369160748157466,No,Yes,Yes,Yes,F,21,2001-01-01,1995-01-01,Driver,Yes,1,21.22167044529416
20425,"[10,24]",0.015369160748157466,No,Yes,Yes,Yes,F,28,2001-01-01,1995-01-01,Passenger,Yes,1,19.387970825594458
20427,"[25,39]",0.00036256122497225183,No,Yes,No,No,F,29,2001-01-01,1993-01-01,Driver,No,3,32.06067757133655
20428,"[25,39]",0.0003606604655260603,No,Yes,No,No,F,74,2001-01-01,1994-01-01,Driver,No,3,32.57956764782829
20430,"[40,54]",0.0002847856042693631,No,Yes,No,No,F,18,2001-01-01,2001-01-01,Driver,No,0,49.879686137327965
20431,"[40,54]",0.0002847856042693631,No,Yes,No,No,F,18,2001-01-01,2001-01-01,Passenger,No,3,45.8750543308876
20432,"[25,39]",0.0002847856042693631,No,Yes,Yes,Yes,M,31,2001-01-01,1998-01-01,Driver,Yes,2,31.019148195198508
20433,"[25,39]",0.007076838459902104,No,No,Yes,No,F,47,2001-01-01,1992-01-01,Driver,No,1,30.74710239052503
20434,"[25,39]",0.007076838459902104,No,Yes,No,Yes,M,47,2001-01-01,2000-01-01,Driver,Yes,1,30.846064397451794
20435,"[10,24]",0.001121586311617739,No,Yes,No,Yes,F,63,2001-01-01,1997-01-01,Driver,Yes,2,23.537844296503984
20436,"[25,39]",0.001121586311617739,No,Yes,Yes,Yes,M,35,2001-01-01,2001-01-01,Driver,Yes,3,30.569614149738857
20438,"[10,24]",0.0067440673193508585,No,Yes,Yes,Yes,F,21,2001-01-01,1999-01-01,Driver,Yes,1,15.936834881156322
20439,"[10,24]",0.070139267780656,No,No,Yes,Yes,F,20,2001-01-01,1994-01-01,Driver,No,1,22.840174321614324
20440,"[10,24]",0.070139267780656,No,No,Yes,Yes,M,21,2001-01-01,1994-01-01,Passenger,No,1,22.70495913632903
20441,"[25,39]",0.0014204720950743413,No,No,Yes,Yes,M,37,2001-01-01,1991-01-01,Driver,No,0,37.752114552343016
20442,"[25,39]",0.0014204720950743413,No,Yes,Yes,Yes,F,20,2001-01-01,1997-01-01,Driver,Yes,2,32.80847445032472
20443,"[25,39]",0.0014204720950743413,No,Yes,No,Yes,M,24,2001-01-01,1997-01-01,Passenger,Yes,3,29.371739324364096
20444,"[55,inf]",0.00045473077859100843,No,Yes,Yes,Yes,M,75,2001-01-01,1999-01-01,Driver,Yes,3,68.35868903048059
20445,"[55,inf]",0.00045473077859100843,Yes,Yes,No,Yes,F,74,2001-01-01,1999-01-01,Passenger,Yes,4,66.41359320522021
20446,"[25,39]",0.0008938407704445833,No,No,Yes,Yes,F,19,2001-01-01,1990-01-01,Driver,No,3,37.19412311107284
20447,"[10,24]",0.007242498285670832,No,Yes,Yes,No,M,43,2001-01-01,1996-01-01,Driver,No,2,15.643415674528688
20448,"[10,24]",0.007242498285670832,No,Yes,Yes,No,F,41,2001-01-01,1996-01-01,Passenger,No,0,15.907964394088609
20449,"[1,9]",0.032848976626852405,No,No,Yes,Yes,M,40,2001-01-01,1991-01-01,Driver,No,0,5.058943083897832
20450,"[10,24]",0.032848976626852405,No,Yes,Yes,No,F,24,2001-01-01,1992-01-01,Driver,No,0,18.16191896922814
20451,"[25,39]",0.0008365587925219711,No,Yes,Yes,No,F,77,2001-01-01,2000-01-01,Driver,Yes,1,30.555751852210605
20452,"[25,39]",0.0008365587925219711,Yes,Yes,Yes,No,M,79,2001-01-01,2000-01-01,Passenger,Yes,4,37.02213705205983
20453,"[25,39]",0.0008365587925219711,No,Yes,No,Yes,M,32,2001-01-01,1997-01-01,Driver,Yes,1,27.389164501192152
20454,"[25,39]",0.0008365587925219711,No,No,No,Yes,M,38,2001-01-01,1997-01-01,Passenger,No,1,33.73846789092025
20455,"[10,24]",0.020225566579677712,No,Yes,Yes,Yes,M,18,2001-01-01,1999-01-01,Driver,Yes,0,19.984815249291742
20456,"[10,24]",0.020225566579677712,No,Yes,Yes,Yes,M,22,2001-01-01,1995-01-01,Driver,Yes,0,15.342910670456881
20457,"[40,54]",0.000573597362639425,No,Yes,Yes,Yes,M,17,2001-01-01,1999-01-01,Driver,Yes,3,53.83682819425647
20458,"[40,54]",0.000573597362639425,No,Yes,Yes,No,M,49,2001-01-01,1991-01-01,Driver,No,0,45.988785379783735
20459,"[25,39]",0.0009685233371318247,No,No,Yes,No,M,68,2001-01-01,1990-01-01,Driver,No,3,34.03397884162882
20460,"[40,54]",0.0009685233371318247,No,Yes,No,Yes,M,27,2001-01-01,1993-01-01,Driver,Yes,3,45.35306168361156
20461,"[25,39]",0.0009685233371318247,No,Yes,Yes,Yes,F,19,2001-01-01,1993-01-01,Driver,Yes,1,27.271304309231045
20462,"[10,24]",0.0003606604655260603,No,Yes,Yes,No,M,63,2001-01-01,2001-01-01,Driver,No,0,14.277047169983454
20463,"[10,24]",0.0003606604655260603,No,Yes,Yes,No,F,36,2001-01-01,2001-01-01,Passenger,No,1,18.70287503068668
20464,"[25,39]",0.0003606604655260603,No,Yes,Yes,Yes,M,40,2001-01-01,1994-01-01,Driver,Yes,3,22.144972960064795
20467,"[1,9]",0.0017469016108947013,No,Yes,Yes,No,M,53,2001-01-01,1995-01-01,Driver,No,0,4.752983184411699
20468,"[1,9]",0.0017469016108947013,No,Yes,Yes,No,F,53,2001-01-01,1995-01-01,Passenger,No,0,5.986694821078619
20469,"[10,24]",0.0017469016108947013,No,Yes,Yes,Yes,F,21,2001-01-01,1998-01-01,Driver,Yes,0,21.446588824719345
20470,"[10,24]",0.0017469016108947013,No,Yes,No,Yes,F,47,2001-01-01,1998-01-01,Passenger,Yes,2,21.126245633549598
20471,"[10,24]",0.018166854021022142,No,Yes,Yes,No,M,58,2001-01-01,1993-01-01,Driver,No,0,15.729374434448054
20472,"[25,39]",0.0004987765589028681,No,Yes,Yes,Yes,M,16,2001-01-01,1998-01-01,Driver,Yes,2,37.86049551689699
20473,"[25,39]",0.0004987765589028681,No,Yes,Yes,Yes,F,49,2001-01-01,1998-01-01,Passenger,Yes,1,31.848296495668524
20474,"[25,39]",0.0004987765589028681,No,Yes,Yes,Yes,F,42,2001-01-01,1997-01-01,Driver,Yes,3,31.833127543546585
20475,"[25,39]",0.0004987765589028681,No,Yes,Yes,Yes,M,36,2001-01-01,1997-01-01,Passenger,Yes,1,41.55413550287869
20476,"[10,24]",0.0003606604655260603,Yes,Yes,No,Yes,M,48,2001-01-01,1997-01-01,Driver,Yes,4,17.107308170296648
20477,"[10,24]",0.0003606604655260603,No,Yes,Yes,Yes,M,19,2001-01-01,1999-01-01,Driver,Yes,0,15.439076797647767
20478,"[25,39]",0.0003606604655260603,No,Yes,No,Yes,M,22,2001-01-01,1992-01-01,Driver,Yes,1,36.8058481060465
20479,"[25,39]",0.0003606604655260603,No,No,No,Yes,M,22,2001-01-01,1992-01-01,Passenger,No,3,29.13128094960366
20480,"[10,24]",0.0003123984551658248,No,Yes,Yes,No,M,21,2001-01-01,1998-01-01,Driver,No,3,15.383049330817549
20481,"[10,24]",0.022432676612354516,No,No,Yes,Yes,F,44,2001-01-01,1988-01-01,Driver,No,1,15.263175035096978
20482,"[10,24]",0.022432676612354516,No,No,Yes,Yes,F,42,2001-01-01,1988-01-01,Passenger,No,1,17.003328250958496
20483,"[40,54]",0.0012424918921777554,No,No,No,Yes,M,24,2001-01-01,1992-01-01,Driver,No,3,42.36635921787274
20484,"[10,24]",0.010067942646461166,No,No,No,Yes,F,29,2001-01-01,1988-01-01,Driver,No,0,12.630618883761302
20485,"[10,24]",0.010067942646461166,No,No,Yes,Yes,M,19,2001-01-01,1988-01-01,Passenger,No,1,17.046923566448065
20486,"[25,39]",0.0049927939617201,No,Yes,Yes,No,M,22,2001-01-01,2000-01-01,Driver,Yes,1,33.62923498957721
20487,"[25,39]",0.011448377835649932,No,No,Yes,Yes,F,28,2001-01-01,1992-01-01,Driver,No,1,33.80583397377662
20489,"[55,inf]",0.0009384394989537047,Yes,Yes,No,Yes,F,25,2001-01-01,2000-01-01,Driver,Yes,4,60.52026774207078
20490,"[25,39]",0.0009922828302373812,No,Yes,No,No,M,18,2001-01-01,1991-01-01,Driver,Yes,3,31.57958715857839
20491,"[10,24]",0.0014204720950743413,No,Yes,No,No,M,19,2001-01-01,1996-01-01,Driver,Yes,3,17.414795888541896
20492,"[10,24]",0.0011614504211415403,No,Yes,No,No,M,74,2001-01-01,1994-01-01,Driver,No,3,13.625074507684534
20493,"[25,39]",0.0002847856042693631,No,Yes,No,No,M,35,2001-01-01,1999-01-01,Driver,Yes,3,29.49783759448364
20494,"[40,54]",0.0002847856042693631,No,No,Yes,Yes,M,30,2001-01-01,1993-01-01,Driver,No,3,46.75576885982375
20495,"[10,24]",0.008330562112459606,No,Yes,Yes,No,F,52,2001-01-01,1998-01-01,Driver,Yes,2,17.40525074223519
20496,"[10,24]",0.008330562112459606,No,Yes,No,Yes,M,34,2001-01-01,1999-01-01,Driver,Yes,0,18.536525733471823
20497,"[1,9]",0.019101941271407397,No,Yes,Yes,No,F,22,2001-01-01,1994-01-01,Driver,No,1,1.6547629554612282
20498,"[10,24]",0.002977332320405185,No,Yes,Yes,Yes,M,20,2001-01-01,1995-01-01,Driver,Yes,0,15.889097982088106
20499,"[25,39]",0.002977332320405185,No,Yes,No,Yes,M,19,2001-01-01,1991-01-01,Driver,Yes,1,40.02026314083675
20500,"[10,24]",0.004406461510800687,No,Yes,Yes,Yes,M,27,2001-01-01,2001-01-01,Driver,Yes,0,15.628160256025378
20501,"[55,inf]",0.0002847856042693631,No,Yes,No,Yes,M,22,2001-01-01,1998-01-01,Driver,Yes,3,65.80537885771422
20502,"[40,54]",0.0005077619672049277,No,Yes,Yes,Yes,M,23,2001-01-01,2000-01-01,Driver,Yes,2,42.489371140404025
20503,"[40,54]",0.0005077619672049277,No,Yes,Yes,Yes,F,16,2001-01-01,2000-01-01,Passenger,Yes,3,47.33820012436641
20504,"[10,24]",0.05397607341289851,No,Yes,Yes,Yes,M,74,2001-01-01,1998-01-01,Driver,Yes,0,15.790413976830006
20505,"[25,39]",0.00045473077859100843,Yes,Yes,No,Yes,M,26,2001-01-01,1993-01-01,Driver,Yes,4,34.20046192966252
20506,"[40,54]",0.0003606604655260603,No,Yes,No,Yes,M,19,2001-01-01,1996-01-01,Driver,Yes,3,38.65369524947779
20507,"[40,54]",0.0003606604655260603,No,Yes,No,Yes,M,17,2001-01-01,1996-01-01,Passenger,Yes,3,42.01700843553158
20508,"[25,39]",0.0003606604655260603,No,Yes,Yes,Yes,F,43,2001-01-01,2000-01-01,Driver,No,1,27.337480085070915
20509,"[25,39]",0.0002847856042693631,No,Yes,Yes,Yes,F,29,2001-01-01,1999-01-01,Driver,Yes,3,24.90071543545352
20510,"[10,24]",0.002775488946614045,No,Yes,No,Yes,M,21,2001-01-01,2000-01-01,Driver,Yes,2,11.92745206746039
20511,"[10,24]",0.002775488946614045,No,Yes,Yes,Yes,F,26,2001-01-01,2000-01-01,Passenger,Yes,1,21.95431244598405
20512,"[25,39]",0.028864604670983878,No,Yes,Yes,Yes,M,41,2001-01-01,1995-01-01,Driver,Yes,0,28.522046777972783
20513,"[10,24]",0.000248342861754339,No,Yes,Yes,Yes,M,44,2001-01-01,1998-01-01,Driver,Yes,0,22.159036423011248
20514,"[10,24]",0.00018641266299719965,No,Yes,Yes,Yes,F,52,2001-01-01,1998-01-01,Driver,No,3,10.505503752775635
20515,"[40,54]",0.00016061417339211306,No,No,No,Yes,M,18,2001-01-01,1989-01-01,Driver,No,3,42.95609745491385
20517,"[25,39]",0.0005942810813675392,No,Yes,Yes,No,F,43,2001-01-01,2001-01-01,Driver,No,3,36.312366518419
20518,"[10,24]",0.00016061417339211306,No,Yes,Yes,No,F,33,2001-01-01,1997-01-01,Driver,Yes,1,14.99243934307787
20519,"[10,24]",0.00016061417339211306,No,Yes,Yes,No,F,21,2001-01-01,1997-01-01,Passenger,Yes,0,16.319955890269657
20522,"[40,54]",0.0036502875633164407,No,No,No,Yes,F,19,2001-01-01,1988-01-01,Driver,No,2,49.377589843361534
20523,"[40,54]",0.0036502875633164407,No,No,No,Yes,M,28,2001-01-01,1988-01-01,Passenger,No,2,49.13766737562577
20525,"[25,39]",0.0001645712089720166,Yes,No,No,No,M,48,2001-01-01,1993-01-01,Driver,No,4,33.69278801113821
20526,"[55,inf]",0.00018641266299719965,No,Yes,No,No,F,26,2001-01-01,1998-01-01,Driver,Yes,3,61.20580086564989
20529,"[40,54]",0.00016061417339211306,No,Yes,No,Yes,M,28,2001-01-01,1993-01-01,Driver,Yes,3,46.08143663636482
20530,"[40,54]",0.00016061417339211306,No,Yes,Yes,Yes,F,44,2001-01-01,1994-01-01,Driver,Yes,3,48.95125820990396
20531,"[40,54]",0.00016061417339211306,No,No,Yes,Yes,M,43,2001-01-01,1994-01-01,Passenger,No,3,50.89804329706924
20532,"[55,inf]",0.00016061417339211306,No,No,No,No,F,60,2001-01-01,1987-01-01,Driver,No,3,66.79359863861312
20533,"[40,54]",0.00016061417339211306,No,No,Yes,No,F,40,2001-01-01,1991-01-01,Driver,No,3,48.59307874098081
20534,"[10,24]",0.0009564103155578239,No,Yes,Yes,Yes,M,29,2001-01-01,1995-01-01,Driver,Yes,3,16.50715815789196
20535,"[40,54]",0.00016061417339211306,No,No,No,Yes,F,27,2001-01-01,1989-01-01,Driver,No,3,47.097100115642746
20537,"[25,39]",0.00028416353753939725,No,Yes,No,Yes,M,18,2001-01-01,1991-01-01,Driver,Yes,3,39.46012896331041
20538,"[25,39]",0.00028416353753939725,No,No,No,Yes,F,17,2001-01-01,1991-01-01,Passenger,No,3,30.48525613463278
20539,"[10,24]",0.005060305481428844,No,Yes,Yes,No,F,78,2001-01-01,1993-01-01,Driver,No,0,16.405157416805093
20540,"[10,24]",0.005060305481428844,No,Yes,Yes,No,F,55,2001-01-01,1993-01-01,Passenger,No,0,15.717033493981798
20541,"[10,24]",0.0015949963717139025,No,Yes,Yes,Yes,F,38,2001-01-01,1999-01-01,Driver,Yes,1,19.39256106627145
20542,"[25,39]",0.0015949963717139025,No,Yes,No,No,M,21,2001-01-01,1995-01-01,Driver,Yes,2,28.22874401907396
20543,"[10,24]",0.0027887769831112497,No,No,No,Yes,M,38,2001-01-01,1995-01-01,Driver,No,2,15.833128608837372
20544,"[25,39]",0.004408033957253748,No,No,No,Yes,F,18,2001-01-01,1987-01-01,Driver,No,0,31.179936331954714
20545,"[25,39]",0.0030608274990929,No,Yes,No,No,M,75,2001-01-01,1992-01-01,Driver,No,3,36.49122655065276
20546,"[10,24]",0.00018641266299719965,No,Yes,Yes,Yes,F,48,2001-01-01,1999-01-01,Driver,Yes,3,17.73411405501274
20547,"[10,24]",0.0005799044280858531,No,Yes,Yes,No,M,79,2001-01-01,1996-01-01,Driver,No,0,20.63731355178555
20548,"[10,24]",0.0005799044280858531,No,Yes,Yes,No,F,78,2001-01-01,1996-01-01,Passenger,No,3,15.121132327708194
20549,"[10,24]",0.0005799044280858531,No,Yes,Yes,Yes,M,21,2001-01-01,1999-01-01,Driver,No,0,16.549104432426947
20550,"[25,39]",0.0035139685515928032,No,No,Yes,Yes,M,50,2001-01-01,1991-01-01,Driver,No,0,33.50713004515092
20551,"[10,24]",0.00614417035778733,No,Yes,Yes,Yes,M,35,2001-01-01,1992-01-01,Driver,Yes,1,14.285523438918164
20552,"[10,24]",0.00614417035778733,No,Yes,Yes,No,M,21,2001-01-01,1997-01-01,Driver,Yes,1,21.108593865665604
20553,"[10,24]",0.00614417035778733,No,Yes,Yes,No,M,36,2001-01-01,1997-01-01,Passenger,Yes,2,18.135605387576405
20554,"[10,24]",0.0014296821385805327,No,Yes,Yes,No,F,38,2001-01-01,1996-01-01,Driver,Yes,2,21.525290738844845
20555,"[10,24]",0.0014296821385805327,No,Yes,Yes,Yes,F,26,2001-01-01,2001-01-01,Driver,Yes,1,19.87718958710849
20556,"[10,24]",0.003951125945081548,No,Yes,Yes,No,F,64,2001-01-01,1998-01-01,Driver,No,0,15.781458672463831
20557,"[25,39]",0.00016061417339211306,No,No,Yes,Yes,F,50,2001-01-01,1992-01-01,Driver,No,3,39.26451080763567
20558,"[25,39]",0.0006579910821517132,No,No,No,Yes,F,33,2001-01-01,1990-01-01,Driver,No,0,32.92290085646765
20559,"[10,24]",0.0006579910821517132,No,Yes,Yes,No,F,43,2001-01-01,1997-01-01,Driver,No,3,23.552628129131364
20562,"[25,39]",0.00018641266299719965,No,Yes,No,No,M,25,2001-01-01,1999-01-01,Driver,No,3,25.27745372578198
20563,"[25,39]",0.00018641266299719965,No,Yes,Yes,Yes,M,53,2001-01-01,1999-01-01,Driver,No,3,28.1078728339128
20564,"[25,39]",0.00018641266299719965,No,Yes,Yes,No,F,46,2001-01-01,1994-01-01,Driver,No,1,31.249044335527092
20565,"[25,39]",0.00625752473948122,No,Yes,Yes,Yes,M,46,2001-01-01,1994-01-01,Driver,Yes,2,35.84831788787206
20566,"[25,39]",0.01052065170820308,No,No,No,No,M,32,2001-01-01,1987-01-01,Driver,No,0,28.23506228495591
20567,"[40,54]",0.00018641266299719965,No,No,Yes,Yes,F,42,2001-01-01,1987-01-01,Driver,No,3,43.512023499323014
20568,"[40,54]",0.00018641266299719965,No,Yes,No,Yes,M,24,2001-01-01,1998-01-01,Driver,Yes,3,41.89139799793039
20570,"[25,39]",0.00021089790061970846,No,Yes,Yes,Yes,F,35,2001-01-01,1998-01-01,Driver,Yes,3,31.228013907660856
20571,"[25,39]",0.01346708804777262,No,Yes,Yes,No,M,27,2001-01-01,1998-01-01,Driver,No,2,27.925528604280345
20572,"[25,39]",0.01346708804777262,No,No,Yes,Yes,M,17,2001-01-01,1993-01-01,Driver,No,2,32.70769079679557
20574,"[10,24]",0.0027547706686095203,No,Yes,Yes,Yes,F,65,2001-01-01,2000-01-01,Driver,No,1,13.933589042053782
20575,"[10,24]",0.0027547706686095203,No,Yes,Yes,No,M,30,2001-01-01,1991-01-01,Driver,No,1,12.396864948223467
20577,"[10,24]",0.004631476870199573,No,Yes,Yes,Yes,M,40,2001-01-01,1991-01-01,Driver,Yes,0,16.589792410224327
20578,"[10,24]",0.000327483573332293,No,No,No,Yes,M,27,2001-01-01,1987-01-01,Driver,No,2,21.552160021091236
20579,"[10,24]",0.000327483573332293,No,No,No,Yes,F,36,2001-01-01,1987-01-01,Passenger,No,3,16.26191428272012
20580,"[10,24]",0.0019839781530213672,No,Yes,Yes,Yes,F,24,2001-01-01,1999-01-01,Driver,Yes,2,17.657336078047514
20581,"[10,24]",0.0034689205526512784,No,Yes,Yes,Yes,F,24,2001-01-01,1996-01-01,Driver,Yes,0,14.482585947887703
20582,"[10,24]",0.0034689205526512784,No,No,Yes,Yes,M,25,2001-01-01,1994-01-01,Driver,No,1,19.245656460143586
20583,"[40,54]",0.0001645712089720166,No,No,Yes,Yes,F,42,2001-01-01,1990-01-01,Driver,No,2,48.08004927820317
20584,"[40,54]",0.0001645712089720166,Yes,No,No,Yes,M,76,2001-01-01,1990-01-01,Passenger,No,4,42.680029227095694
20585,"[10,24]",0.00031518047581447764,No,Yes,Yes,Yes,M,93,2001-01-01,1997-01-01,Driver,Yes,1,20.17653469137293
20586,"[10,24]",0.00031518047581447764,No,Yes,Yes,Yes,F,90,2001-01-01,1997-01-01,Passenger,Yes,1,18.493847197083344
20587,"[10,24]",0.00031518047581447764,No,Yes,Yes,Yes,M,57,2001-01-01,2000-01-01,Driver,Yes,0,11.17240303550604
20588,"[25,39]",0.002424816108011501,No,No,Yes,Yes,M,20,2001-01-01,1990-01-01,Driver,No,0,27.67022047150721
20589,"[25,39]",0.002424816108011501,No,Yes,Yes,Yes,F,19,2001-01-01,2000-01-01,Driver,Yes,0,26.039892963942982
20590,"[25,39]",0.002424816108011501,No,Yes,Yes,Yes,F,18,2001-01-01,2000-01-01,Passenger,Yes,2,30.048417800162568
20591,"[40,54]",0.00029110994934192664,No,Yes,Yes,No,F,19,2001-01-01,1994-01-01,Driver,No,3,52.98456103766798
20592,"[40,54]",0.00029110994934192664,No,Yes,Yes,No,M,20,2001-01-01,1994-01-01,Passenger,No,0,45.20956999206945
20593,"[55,inf]",0.00029110994934192664,No,No,Yes,Yes,F,19,2001-01-01,1989-01-01,Driver,No,1,66.04737562447094
20594,"[10,24]",0.003083498375405929,No,Yes,Yes,No,M,73,2001-01-01,1992-01-01,Driver,No,0,19.394566916434417
20595,"[10,24]",0.003083498375405929,No,Yes,Yes,No,F,77,2001-01-01,1992-01-01,Passenger,No,1,13.19467312676222
20596,"[10,24]",0.003083498375405929,No,Yes,Yes,Yes,F,29,2001-01-01,1996-01-01,Driver,Yes,1,8.742973142634911
20597,"[10,24]",0.005184183158569257,No,Yes,Yes,No,F,19,2001-01-01,1996-01-01,Driver,No,1,14.349724748274742
20598,"[25,39]",0.0016079560952260241,No,Yes,Yes,No,M,21,2001-01-01,1999-01-01,Driver,Yes,2,28.184909018336583
20599,"[25,39]",0.0016079560952260241,No,Yes,Yes,No,F,32,2001-01-01,1999-01-01,Passenger,Yes,2,23.784619270987942
20600,"[25,39]",0.0016079560952260241,No,No,Yes,Yes,M,19,2001-01-01,1990-01-01,Driver,No,2,32.324365196139794
20601,"[10,24]",0.00444387191262471,No,Yes,Yes,No,F,44,2001-01-01,2000-01-01,Driver,No,0,12.176167735598941
20602,"[10,24]",0.00444387191262471,No,Yes,Yes,No,F,37,2001-01-01,2000-01-01,Passenger,No,0,12.533607029285239
20603,"[25,39]",0.00018641266299719965,No,Yes,Yes,Yes,M,26,2001-01-01,1999-01-01,Driver,Yes,1,29.82464997106514
